r  g1  g2  g3
0,0,0,0
0.025,0,0,0
0.05,0,0,0
0.075,0,0,0
0.1,0,0,0
0.125,0,0,0
0.15,0,0,0
0.175,0,0,0
0.2,0,0,0
0.225,0,0,0
0.25,0,0,0
0.275,0,0,0
0.3,0,0,0
0.325,0,0,0
0.35,0,0,0
0.375,0,0,0
0.4,0,0,0
0.425,0,0,0
0.45,0,0,0
0.475,0,0,0
0.5,0,0,0
0.525,0,0,0
0.55,0,0,0.039311
0.575,0,0,0
0.6,0,0,0
0.625,0,0,0
0.65,0,0.0354256,0
0.675,0,0,0
0.7,0.040838,0.0306285,0.0245028
0.725,0,0,0
0.75,0,0,0
0.775,0,0,0
0.8,0,0,0
0.825,0,0,0
0.85,0,0,0
0.875,0,0,0
0.9,0,0,0
0.925,0,0.0176918,0
0.95,0,0,0.0134278
0.975,0.0212609,0.0159457,0
1,0,0,0.0121344
1.02,0,0,0.0115567
1.05,0,0,0.0110193
1.08,0.0175308,0.0262962,0
1.1,0,0,0
1.12,0,0,0
1.15,0,0.0115064,0
1.18,0,0,0
1.2,0,0,0.00846158
1.23,0,0,0.0162463
1.25,0,0,0
1.27,0,0,0.00750451
1.3,0,0,0
1.33,0.0115899,0,0
1.35,0.0111685,0.00837636,0.00670109
1.38,0,0,0
1.4,0,0,0.00623508
1.43,0,0,0.0060201
1.45,0,0.0145401,0
1.48,0,0.0140555,0
1.5,0.00906313,0,0
1.52,0,0,0
1.55,0,0.00636929,0
1.58,0.00822702,0,0.0148086
1.6,0,0.00598043,0
1.62,0,0,0.00927875
1.65,0,0,0.00900179
1.68,0,0.00546066,0
1.7,0.0141397,0.00530239,0
1.73,0.0137357,0.0051509,0.00412072
1.75,0.00667442,0,0.00400465
1.77,0.00648903,0.00486677,0.00389342
1.8,0,0.00946689,0.00378676
1.83,0.0061407,0.00460552,0.0110533
1.85,0.00597696,0,0.0107585
1.88,0,0.00436476,0.00349181
1.9,0.00566853,0.0170056,0.00680223
1.93,0,0.00414239,0.00331391
1.95,0,0,0.00969006
1.98,0.00524879,0.00393659,0
2,0,0,0.00614304
2.03,0,0.00749151,0.00299661
2.05,0.004874,0.0109665,0
2.08,0,0.00356847,0.00285478
2.1,0,0.00348451,0
2.12,0,0,0.00272278
2.15,0.0177346,0,0.013301
2.17,0,0.00324967,0.00519948
2.2,0.00847106,0.00317665,0
2.23,0,0,0
2.25,0.0040504,0.00607559,0.00243024
2.28,0.00396235,0.00594352,0
2.3,0.00387714,0,0.00232628
2.33,0.0075893,0.00284599,0.00227679
2.35,0.0111443,0.00557215,0.00445772
2.38,0.00727475,0.00545607,0.00218243
2.4,0.00356238,0.0106871,0.00427486
2.42,0.00348968,0,0.00418762
2.45,0,0.00256439,0.00410302
2.48,0,0,0.00402097
2.5,0.00328446,0.00246334,0.00591202
2.53,0.00322006,0.0144903,0.00386407
2.55,0.00315753,0.00236815,0.00757808
2.58,0.00309681,0.00464522,0.00185809
2.6,0,0.00227837,0.00364539
2.62,0.00894154,0.00223538,0.00178831
2.65,0.00877441,0.00438721,0.00701953
2.67,0.00287064,0.00430596,0.00688954
2.7,0.00563594,0.00211348,0.00169078
2.73,0,0.00622516,0.00166004
2.75,0.0108675,0,0.0048904
2.78,0.00266837,0.00600384,0.00160102
2.8,0.00524229,0,0.00471806
2.83,0.00515032,0.00772549,0.00618039
2.85,0,0.00189778,0.00607291
2.88,0.00746025,0,0.0059682
2.9,0.00488849,0.0109991,0.00293309
2.92,0.00720845,0,0.00576676
2.95,0.00472487,0,0.00566984
2.98,0.00232306,0.0017423,0.00278767
3,0.00228466,0.0051405,0.0054832
3.03,0.00674164,0.00505623,0.00134833
3.05,0.00442135,0.00497401,0.00265281
3.08,0,0.00163126,0.00130501
3.1,0,0.00160516,0.00256826
3.12,0.00421249,0.00631874,0.00631874
3.15,0.00207308,0.00621924,0.00373154
3.17,0.00408137,0.00306103,0.00367324
3.2,0.0040181,0.00753394,0.00241086
3.23,0,0.00148361,0.00356066
3.25,0.00973971,0.00438287,0.0035063
3.28,0.00575528,0.00575528,0.00690634
3.3,0,0.00566874,0.00113375
3.33,0.00372276,0.0041881,0.00670096
3.35,0.0036676,0.00137535,0.00110028
3.38,0.0126478,0,0.0032523
3.4,0.00356092,0.00267069,0.0042731
3.42,0.00350931,0.00789595,0.00736955
3.45,0.00172941,0.00648528,0.00622587
3.48,0.00340941,0.00511411,0.00306847
3.5,0.00504157,0.00126039,0.00201663
3.53,0.00662742,0.0062132,0.00397645
3.55,0.00163368,0.00857683,0.00490105
3.58,0.00483298,0.00483298,0.00193319
3.6,0.00317754,0.00238316,0.00285979
3.62,0.00156701,0.00587628,0.00376082
3.65,0.00309138,0.0069556,0.00185483
3.67,0,0,0.00365952
3.7,0.00150433,0.00112825,0.0036104
3.73,0.00445283,0.00556604,0.00445283
3.75,0.00439386,0.00109846,0.00351508
3.78,0.00578139,0.00433604,0.00780488
3.8,0.00427936,0.00213968,0.00256762
3.83,0.00563172,0.00211189,0.00506854
3.85,0.00416929,0.00625393,0.00250157
3.88,0.00823167,0.00617375,0.00658534
3.9,0.00406341,0.0020317,0.000812681
3.92,0.00267465,0.00200599,0.00320958
3.95,0.00396151,0.00495188,0.00475381
3.98,0.00260799,0.000977997,0.00469439
4,0.00386339,0.00386339,0.00309071
4.03,0.0050876,0.0038157,0.00534198
4.05,0.00251259,0.0047111,0.00527643
4.08,0.00124097,0.00558438,0.00148917
4.1,0.00245186,0.00367779,0.00367779
4.12,0.0060558,0.00363348,0.00290679
4.15,0.00239331,0.00269248,0.00646194
4.18,0.00236482,0.00266042,0.00354723
4.2,0.00584209,0.00613419,0.0028042
4.22,0.00461869,0.00433002,0.00207841
4.25,0.0034235,0.00427938,0.0041082
4.28,0,0.00676738,0.00338369
4.3,0.00445943,0.00418072,0.00334457
4.33,0.00220409,0.000826533,0.00264491
4.35,0.00544725,0.00408544,0
4.38,0.00646242,0.00242341,0.00258497
4.4,0.0042596,0.00559072,0.0063894
4.43,0.0063176,0.0063176,0.0031588
4.45,0.00208234,0.00468526,0.00312351
4.47,0.00514801,0.0015444,0.00370656
4.5,0.00203645,0.00305467,0.00244374
4.53,0.00402814,0.00377638,0.00302111
4.55,0.00298809,0.00448213,0.000597618
4.58,0.00295561,0.00517232,0.00295561
4.6,0.00779642,0.00438549,0.00116946
4.62,0.00482037,0.00361528,0.00289222
4.65,0.000953763,0.00500725,0.00228903
4.68,0.00283085,0.000707712,0.00339702
4.7,0.00280089,0.00210067,0.00168054
