r  g1  g2  g3
0,0,0,0
0.025,0,0,0
0.05,0,0,0
0.075,0,0,0
0.1,0,0,0
0.125,0,0,0
0.15,0,0,0
0.175,0,0,0
0.2,0,0,0
0.225,0,0,0
0.25,0,0,0
0.275,0,0,0
0.3,0,0,0
0.325,0,0,0
0.35,0,0,0
0.375,0,0,0
0.4,0,0,0
0.425,0,0,0
0.45,0,0,0
0.475,0,0,0
0.5,0,0,0
0.525,0,0,0
0.55,0,0,0
0.575,0,0,0
0.6,0,0,0
0.625,0,0,0
0.65,0,0,0
0.675,0,0,0
0.7,0,0,0
0.725,0,0,0
0.75,0,0,0
0.775,0,0,0
0.8,0,0,0
0.825,0,0,0
0.85,0,0,0.0180595
0.875,0.0063172,0.00710686,0.193306
0.9,0.065734,0.100842,0.879641
0.925,0.300053,0.527923,2.22209
0.95,0.875492,1.47639,3.70661
0.975,1.86756,2.74138,4.94495
1,2.80709,3.98251,5.60998
1.02,3.56947,4.71108,5.5486
1.05,4.01615,4.91404,5.24649
1.08,4.12324,4.87268,4.6559
1.1,4.23552,4.79687,4.09802
1.13,4.04563,4.29079,3.60568
1.15,3.7256,3.8376,3.12752
1.18,3.50159,3.42278,2.73893
1.2,3.15561,3.06648,2.38278
1.23,2.95196,2.81346,2.09123
1.25,2.7514,2.49515,1.88873
1.27,2.51951,2.24798,1.69062
1.3,2.38882,2.11369,1.50089
1.33,2.30221,1.94154,1.425
1.35,2.13541,1.77244,1.33995
1.38,2.02642,1.70753,1.26729
1.4,1.90336,1.58776,1.21385
1.43,1.88108,1.54054,1.17488
1.45,1.80453,1.44529,1.19369
1.48,1.77924,1.43282,1.20945
1.5,1.72055,1.37334,1.217
1.52,1.6654,1.36456,1.19858
1.55,1.69032,1.37551,1.30749
1.58,1.64277,1.35993,1.34423
1.6,1.64677,1.38339,1.43358
1.63,1.59718,1.41431,1.50501
1.65,1.63172,1.43444,1.60016
1.68,1.67926,1.49425,1.71299
1.7,1.67414,1.55105,1.79331
1.73,1.69939,1.61306,1.93493
1.75,1.70812,1.71379,2.07505
1.77,1.73854,1.76547,2.15275
1.8,1.74216,1.83658,2.27266
1.83,1.78891,1.90613,2.33754
1.85,1.82656,2.00431,2.40948
1.88,1.89791,2.0558,2.46158
1.9,1.9536,2.16277,2.49982
1.93,1.96581,2.21966,2.5415
1.95,2.0095,2.2636,2.51864
1.98,2.05648,2.28889,2.55041
2,2.09007,2.37613,2.50255
2.03,2.10142,2.39459,2.43864
2.05,2.1662,2.40825,2.38666
2.08,2.18695,2.38146,2.30734
2.1,2.23102,2.38173,2.25807
2.13,2.16788,2.40218,2.17605
2.15,2.18757,2.32075,2.07229
2.17,2.20007,2.25865,2.00877
2.2,2.21112,2.22188,1.90863
2.23,2.15155,2.13535,1.85052
2.25,2.16486,2.10495,1.8325
2.28,2.09957,2.07298,1.78905
2.3,2.06745,2.02933,1.71698
2.33,2.06945,1.96123,1.69584
2.35,2.04327,1.94122,1.67699
2.38,2.03169,1.90679,1.67121
2.4,2.02586,1.84909,1.69353
2.42,2.01508,1.86422,1.68502
2.45,1.95632,1.82144,1.73205
2.48,1.97912,1.81084,1.72162
2.5,1.93257,1.79105,1.78228
2.53,1.91284,1.79438,1.82036
2.55,1.93746,1.82016,1.87535
2.58,1.92832,1.81925,1.92557
2.6,1.91237,1.83318,1.97048
2.63,1.92589,1.83498,2.0034
2.65,1.93879,1.87132,2.05153
2.67,1.91908,1.8861,2.07851
2.7,1.94237,1.90526,2.13032
2.73,1.9366,1.91693,2.15254
2.75,1.93529,1.9445,2.17883
2.78,1.97406,1.97558,2.17675
2.8,1.96125,2.0132,2.18371
2.83,1.97463,2.02006,2.18755
2.85,2.01135,2.06175,2.19876
2.88,1.97846,2.07306,2.196
2.9,2.00487,2.102,2.15553
2.92,2.02884,2.08613,2.17107
2.95,2.02309,2.10847,2.12891
2.98,2.0193,2.09096,2.10168
3,2.0021,2.11638,2.09677
3.03,2.03669,2.13049,2.04444
3.05,2.01746,2.10746,1.9999
3.08,2.056,2.08371,1.99296
3.1,2.00538,2.06623,1.97849
3.13,2.04062,2.07154,1.94769
3.15,2.03153,2.06752,1.93971
3.17,2.0491,2.05597,1.91983
3.2,2.04658,2.04411,1.90313
3.23,2.0484,2.02963,1.89769
3.25,2.01028,2.00151,1.88377
3.28,2.02494,1.99662,1.88083
3.3,2.00363,2.00396,1.8827
3.33,1.99339,1.99287,1.87462
3.35,2.00655,1.97203,1.87545
3.38,2.0014,1.94845,1.89497
3.4,2.01477,1.94074,1.92093
3.42,1.97925,1.93424,1.91975
3.45,1.99574,1.96089,1.93268
3.48,1.98843,1.94459,1.95993
3.5,1.95855,1.9467,1.98468
3.53,1.98292,1.9413,2.00691
3.55,1.98558,1.94488,2.02939
3.58,1.97811,1.96272,2.03097
3.6,1.9894,1.95571,2.05829
3.63,1.97757,1.9599,2.07962
3.65,1.98238,1.96862,2.06149
3.67,1.97846,1.97564,2.06825
3.7,1.99716,1.98369,2.08382
3.73,2.00556,2.00262,2.09582
3.75,2.00331,1.996,2.08385
3.78,2.00978,2.01509,2.08411
3.8,2.00805,2.00462,2.08535
3.83,1.98045,2.02577,2.06834
3.85,2.00176,2.01668,2.05906
3.88,1.99914,2.01742,2.03609
3.9,2.00933,2.04105,2.03248
3.92,2.01433,2.03387,2.00695
3.95,2.01155,2.03213,2.01064
3.98,2.01895,2.0241,1.99493
4,1.99974,2.04698,0
4.03,2.00075,2.02545,0
4.05,1.99781,2.01518,0
4.08,2.01296,2.01767,0
4.1,2.00499,1.99465,0
4.13,1.99711,2.02723,0
4.15,1.99741,2.03131,0
4.18,1.99487,2.00763,0
4.2,2.00916,1.99978,0
4.22,2.0174,1.99926,0
4.25,2.0137,2.01192,0
4.28,2.01091,1.98186,0
4.3,1.99493,0.711491,0
4.33,2.00352,0,0
4.35,1.9896,0,0
4.38,1.98827,0,0
4.4,1.99081,0,0
4.43,1.9799,0,0
4.45,2.00867,0,0
4.47,1.99442,0,0
4.5,1.99821,0,0
4.53,1.99812,0,0
4.55,1.98931,0,0
4.58,1.99898,0,0
4.6,2.00633,0,0
4.63,1.99012,0,0
4.65,1.96719,0,0
4.68,1.98393,0,0
4.7,2.00126,0,0
