r  g1  g2  g3
4.22,1762.6,2315.4,2415.4
4.25,1777.4,2345.8,2363
4.28,1763,2351,2373.4
4.3,1806.8,2372,2351.6
4.33,1795,2340.4,2305
4.35,1790.8,2378.2,2317.4
4.38,1856.4,2332.6,2244.8
4.4,1872.6,2326.4,2325.6
4.43,1895.6,2304.8,2260.8
4.45,1934.2,2276.6,2229.8
4.47,1966.8,2268.4,2242.2
4.5,1951.4,2260.2,2163.2
4.53,2023,2252.4,2169.4
4.55,2021.6,2263.4,2136
4.58,2012.6,2221.6,2116
4.6,2081,2218.6,2105.4
4.63,2085.4,2185.6,2068.8
4.65,2092.8,2202.4,2015
4.68,2112,2140.8,1975.8
4.7,2132.6,2102.4,1958.2
